appId,id,domainId,v1,v2,v3,v4,v5,v6,y,y_ai,y_txai,y_iso
AirQuality,5412,0,87.0,60.0,2000.0,66.0,2.9,,,186.90242,172.29153955760768,
AirQuality,5413,0,16.0,56.0,1600.0,29.0,1.4,,,149.2439,124.00251349794482,
AirQuality,5414,0,27.0,173.0,4200.0,5.0,1.2,,,350.6349,327.2610431251975,
AirQuality,5415,0,70.0,148.0,9200.0,3.0,1.1,,,492.77164,494.76488913713,
AirQuality,5416,0,25.0,29.0,1200.0,101.0,0.8,,,135.82257,109.88926594144344,
AirQuality,5417,0,14.0,171.0,8500.0,3.0,1.2,,,477.09143,475.1654807265096,
AirQuality,5418,0,96.0,143.0,4500.0,23.0,0.6,,,274.83844,336.16840905060053,
AirQuality,5419,0,10.0,28.0,1500.0,263.0,3.2,,,182.31256,161.9178397716657,
AirQuality,5420,0,35.0,55.0,1100.0,60.0,1.1,,,113.74053,121.0796789722117,
AirQuality,5421,0,29.0,125.0,2300.0,27.0,0.8,,,259.82098,220.62826571818283,
AirQuality,5422,0,37.0,77.0,2300.0,50.0,1.1,,,228.25938,183.0028422470048,
AirQuality,5423,0,9.0,35.0,1100.0,117.0,2.4,,,114.256744,109.46362637206444,
AirQuality,5424,0,2.0,104.0,2900.0,4.0,0.0,,,243.6641,207.9123600640341,
AirQuality,5425,0,72.0,153.0,3800.0,2.0,0.8,,,286.22104,306.62862261565743,
AirQuality,5426,0,8.0,29.0,700.0,18.0,1.3,,,28.37033,59.751671649695965,
AirQuality,5427,0,39.0,151.0,6300.0,3.0,1.3,,,398.605,383.9880091044853,
AirQuality,5428,0,46.0,70.0,1500.0,225.0,0.6,,,207.0826,206.326561124517,
AirQuality,5429,0,59.0,138.0,5000.0,5.0,0.6,,,309.56616,332.5536857591359,
AirQuality,5430,0,10.0,105.0,6800.0,4.0,1.1,,,353.56262,349.223340106728,
AirQuality,5431,0,24.0,106.0,3400.0,2.0,0.5,,,228.60852,232.79812581666508,
AirQuality,5432,0,2.0,101.0,2300.0,2.0,1.3,,,229.37819,180.4161860431928,
AirQuality,5433,0,36.0,99.0,1900.0,38.0,0.7,,,215.77017,186.70910218977284,
AirQuality,5434,0,14.0,92.0,1700.0,13.0,0.9,,,174.9724,157.90584382237142,
AirQuality,5435,0,49.0,105.0,2300.0,148.0,0.6,,,279.87766,245.68846676608405,
AirQuality,5436,0,66.0,152.0,6000.0,10.0,1.0,,,363.17203,384.9953425543992,
AirQuality,5437,0,13.0,76.0,2000.0,8.0,1.3,,,166.76578,150.48679002676332,
AirQuality,5438,0,8.0,71.0,600.0,86.0,1.7,,,57.51339,117.76207824525974,
AirQuality,5439,0,3.0,117.0,1900.0,2.0,1.1,,,212.47026,182.2967355188172,
AirQuality,5440,0,23.0,72.0,1899.0,81.0,1.0,,,228.90741,169.5471202650929,
AirQuality,5441,0,2.0,37.0,600.0,27.0,1.1,,,24.672031,65.37311285177961,
AirQuality,5442,0,50.0,148.0,3400.0,67.0,1.4,,,301.2375,300.2646457961548,
AirQuality,5443,0,71.0,117.0,5300.0,1.0,0.5,,,294.7593,325.380373877709,
AirQuality,5444,0,197.0,145.0,5700.0,1.0,1.6,,,353.56366,402.4579552369418,
AirQuality,5445,0,4.0,23.0,600.0,181.0,1.8,,,44.58513,99.66527360453172,
AirQuality,5446,0,2.0,64.0,1400.0,2.0,0.8,,,109.99239,113.02859925899256,
AirQuality,5447,0,8.0,111.0,5400.0,7.0,0.9,,,323.412,305.53039309918444,
AirQuality,5448,0,69.0,120.0,2299.0,67.0,0.0,,,269.7636,241.74340018722984,
AirQuality,5449,0,55.0,115.0,4500.0,1.0,1.6,,,272.15488,287.91714535507106,
AirQuality,5450,0,15.0,16.0,1300.0,129.0,1.2,,,139.67505,105.9495249496041,
AirQuality,5451,0,2.0,40.0,1400.0,2.0,1.5,,,101.7622,88.37595318752837,
AirQuality,5452,0,5.0,37.0,1600.0,95.0,1.1,,,185.75818,123.62953668788172,
AirQuality,5453,0,12.0,239.0,1800.0,2.0,0.0,,,244.1851,302.1507538157503,
AirQuality,5454,0,21.0,110.0,5900.0,2.0,0.4,,,326.92792,325.7225418173266,
AirQuality,5455,0,2.0,7.0,500.0,105.0,1.3,,,45.404583,56.84246383404079,
AirQuality,5456,0,7.0,8.0,1000.0,86.0,0.2,,,111.777695,73.29099838211768,
AirQuality,5457,0,47.0,94.0,2900.0,3.0,1.2,,,187.59436,209.03799885354024,
AirQuality,5458,0,56.0,88.0,2500.0,2.0,0.6,,,160.88416,192.3153309802928,
AirQuality,5459,0,6.0,58.0,1100.0,2.0,1.2,,,64.28924,96.87068521417272,
AirQuality,5460,0,10.0,66.0,3700.0,5.0,1.0,,,204.71036,200.4934504938904,
AirQuality,5461,0,35.0,98.0,5800.0,11.0,0.8,,,275.1112,316.722851984332,
AirQuality,5462,0,63.0,42.0,1500.0,59.0,2.1,,,127.27116,128.95398329512042,
AirQuality,5463,0,27.0,129.0,3400.0,16.0,0.4,,,269.57336,260.679156961065,
AirQuality,5464,0,34.0,109.0,3200.0,9.0,1.6,,,237.81166,231.6878443916505,
AirQuality,5465,0,71.0,60.0,1500.0,41.0,1.4,,,134.90512,144.46644369964525,
AirQuality,5466,0,4.0,37.0,1600.0,10.0,1.0,,,137.18918,96.68261663746664,
AirQuality,5467,0,30.0,33.0,1000.0,150.0,2.6,,,120.543236,120.22664403227648,
AirQuality,5468,0,2.0,54.0,1500.0,37.0,1.4,,,157.23581,116.8246537760432,
AirQuality,5469,0,39.0,40.0,1700.0,135.0,2.2,,,187.94427,150.85041422539018,
AirQuality,5470,0,71.0,153.0,3000.0,6.0,1.5,,,269.8556,277.58059558106385,
AirQuality,5471,0,2.0,18.0,1000.0,268.0,2.5,,,109.21754,134.7317378893581,
AirQuality,5472,0,5.0,25.0,1000.0,137.0,1.3,,,100.25628,103.3029163481798,
AirQuality,5473,0,2.0,124.0,2600.0,4.0,0.0,,,265.79572,216.6070791344644,
AirQuality,5474,0,2.0,86.0,2300.0,2.0,0.6,,,206.74463,167.11507479963245,
AirQuality,5475,0,11.0,25.0,1300.0,31.0,2.2,,,96.61152,80.72669233533529,
AirQuality,5476,0,67.0,66.0,2200.0,64.0,1.4,,,196.43321,181.50292295058335,
AirQuality,5477,0,17.0,59.0,1800.0,19.0,1.9,,,154.73709,130.31582088423363,
AirQuality,5478,0,31.0,118.0,2000.0,1.0,1.2,,,196.31485,194.6936321129167,
AirQuality,5479,0,63.0,103.0,4800.0,6.0,0.9,,,248.42593,292.26424108583234,
AirQuality,5480,0,2.0,12.0,400.0,52.0,3.2,,,19.13453,37.867639836819365,
AirQuality,5481,0,2.0,55.0,900.0,20.0,0.8,,,60.551933,92.00471937165946,
AirQuality,5482,0,6.0,78.0,1200.0,2.0,1.3,,,88.25326,119.73852004507224,
AirQuality,5483,0,66.0,48.0,1400.0,52.0,0.8,,,119.29623,132.29434908533509,
AirQuality,5484,0,59.0,86.0,2000.0,33.0,2.9,,,184.0383,178.84090980179965,
AirQuality,5485,0,33.0,114.0,3000.0,5.0,1.0,,,235.8372,228.92534354098476,
AirQuality,5486,0,63.0,101.0,2700.0,33.0,1.0,,,237.47256,223.27534327751087,
AirQuality,5487,0,79.0,132.0,2200.0,5.355,0.4,,,159.63551,232.64245593555668,
AirQuality,5488,0,12.0,141.0,6200.0,10.0,0.3,,,387.54462,366.69134300953976,
AirQuality,5489,0,9.0,138.0,7300.0,4.0,0.5,,,420.49075,400.0995629198368,
AirQuality,5490,0,17.0,127.0,5900.0,9.0,0.8,,,357.52057,342.54481135258675,
AirQuality,5491,0,60.0,88.0,3800.0,55.0,0.3,,,253.92636,257.45832755510645,
AirQuality,5492,0,4.0,13.0,1000.0,159.0,3.4,,,102.69574,94.38308113568807,
AirQuality,5493,0,13.0,184.0,8200.0,6.0,2.4,,,481.95508,475.47485439938544,
AirQuality,5494,0,14.0,74.0,1200.0,37.0,0.8,,,122.797966,130.20281370614674,
AirQuality,5495,0,26.0,46.0,2800.0,54.0,1.4,,,228.27615,168.2150563683275,
AirQuality,5496,0,4.0,30.0,1600.0,85.0,0.7,,,185.34126,114.1034991261156,
AirQuality,5497,0,5.0,131.0,2900.0,20.0,0.8,,,280.47943,238.6505703518757,
AirQuality,5498,0,13.0,190.0,3400.0,14.0,1.7,,,336.69397,312.83603769356654,
AirQuality,5499,0,24.0,117.0,1900.0,4.0,0.9,,,201.31377,189.5498493747185,
AirQuality,5500,0,108.0,79.0,2600.0,28.0,1.5,,,253.79956,209.1670107974559,
AirQuality,5501,0,103.0,91.0,1800.0,88.0,0.9,,,222.00485,210.6932724119491,
AirQuality,5502,0,32.0,127.0,3400.0,7.0,0.9,,,265.5337,256.4538552045803,
AirQuality,5503,0,2.0,17.0,1100.0,95.0,1.6,,,109.49018,84.39905695578577,
AirQuality,5504,0,40.0,32.0,800.0,109.0,1.1,,,114.911865,104.88562242413994,
AirQuality,5505,0,2.0,11.0,300.0,72.0,5.5,,,41.047516,35.358984995800114,
AirQuality,5506,0,62.0,35.0,1300.0,245.0,1.2,,,187.09741,175.0519338183886,
AirQuality,5507,0,46.0,76.0,3900.0,2.0,0.3,,,205.21098,228.4702337026208,
AirQuality,5508,0,62.0,143.0,5900.0,4.0,0.7,,,357.73352,370.1179201879687,
AirQuality,5509,0,30.0,120.0,2300.0,19.0,1.6,,,248.77884,212.05278411963397,
AirQuality,5510,0,91.0,84.0,2300.0,23.0,1.9,,,196.37259,195.8842155602645,
AirQuality,5511,0,25.0,103.0,3100.0,18.0,2.1,,,245.74567,221.4953307501776,
AirQuality,5512,0,29.0,41.0,2700.0,69.0,2.0,,,227.73654,164.27686574679228,
AirQuality,5513,0,26.0,34.0,1000.0,98.0,3.9,,,97.13781,101.184961789299,
AirQuality,5514,0,15.0,34.0,1300.0,212.0,1.5,,,143.64467,149.11405935136793,
AirQuality,5515,0,7.0,58.0,900.0,60.0,1.7,,,67.26714,107.37370620260911,
AirQuality,5516,0,44.0,109.0,3600.0,4.0,1.1,,,229.17361,248.37054288420143,
AirQuality,5517,0,11.0,65.0,3100.0,9.0,0.5,,,195.90471,180.46932566925625,
AirQuality,5518,0,136.0,163.0,9800.0,28.0,1.1,,,438.3592,558.4393776311706,
AirQuality,5519,0,60.0,117.0,2600.0,57.0,1.6,,,281.1092,240.8290033055789,
AirQuality,5520,0,28.0,69.0,1100.0,84.0,1.5,,,134.44035,139.45627771904938,
AirQuality,5521,0,46.0,141.0,3100.0,3.0,0.9,,,273.76175,262.2142635542568,
AirQuality,5522,0,8.0,94.0,2100.0,2.0,0.9,,,201.39445,168.95174200736272,
AirQuality,5523,0,6.0,20.0,500.0,80.0,1.8,,,36.635437,61.86588958712727,
AirQuality,5524,0,25.0,23.0,900.0,234.0,2.1,,,100.003975,132.86174228596667,
AirQuality,5525,0,86.0,143.0,3000.0,17.0,0.9,,,239.7684,276.8980390153073,
AirQuality,5526,0,162.0,108.0,5300.0,2.0,0.5,,,287.7631,344.02643691534365,
AirQuality,5527,0,35.0,87.0,2500.0,17.0,1.0,,,193.9074,189.08550921798465,
AirQuality,5528,0,2.0,10.0,300.0,99.0,2.5,,,33.999767,48.466072478170446,
AirQuality,5529,0,18.0,124.0,3900.0,2.0,0.9,,,281.1158,265.7362219811869,
AirQuality,5530,0,110.0,124.0,3000.0,41.0,2.4,,,271.13022,270.35067682445714,
AirQuality,5531,0,33.0,213.0,4200.0,3.0,0.0,,,382.3894,369.565208049056,
AirQuality,5532,0,21.0,60.0,1800.0,81.0,1.1,,,212.88464,153.53478136224945,
AirQuality,5533,0,30.0,141.0,4600.0,7.0,1.2,,,319.31982,312.00226724417035,
AirQuality,5534,0,3.0,108.0,3900.0,14.0,0.7,,,269.06815,249.8590609675272,
AirQuality,5535,0,2.0,12.0,100.0,70.0,5.6,,,36.85565,28.3363827089276,
AirQuality,5536,0,2.0,28.0,300.0,56.0,2.6,,,14.14421,52.22290293366285,
AirQuality,5537,0,87.0,104.0,4200.0,6.0,1.2,,,241.09406,278.288615651536,
AirQuality,5538,0,2.0,144.0,1800.0,11.0,0.1,,,215.76576,209.37857136350863,
AirQuality,5539,0,7.0,81.0,800.0,81.0,2.2,,,78.570854,131.87073472126082,
AirQuality,5540,0,3.0,43.0,1300.0,44.0,0.7,,,132.39044,102.74464797266268,
AirQuality,5541,0,8.0,104.0,2600.0,1.9278,0.0,,,232.56511,198.27550430614951,
AirQuality,5542,0,38.0,155.0,8600.0,12.0,0.2,,,442.98837,475.02204215252925,
AirQuality,5543,0,3.0,25.0,1000.0,276.0,1.8,,,121.06066,145.6637144295643,
AirQuality,5544,0,6.0,19.0,700.0,204.0,1.9,,,52.494247,107.0333980739156,
AirQuality,5545,0,7.0,61.0,600.0,2.0,0.8,,,38.89505,82.88082524227752,
AirQuality,5546,0,2.0,59.0,1100.0,37.0,1.5,,,88.12237,107.14697927408253,
AirQuality,5547,0,24.0,54.0,1000.0,24.0,2.7,,,54.090034,98.9138582104124,
AirQuality,5548,0,21.0,134.0,3900.0,6.0,1.4,,,296.9649,276.69773112956466,
AirQuality,5549,0,13.0,123.0,5100.0,5.0,0.4,,,322.21027,308.2227922019781,
AirQuality,5550,0,2.0,21.0,500.0,70.0,4.6,,,43.205997,53.30539570140493,
AirQuality,5551,0,31.0,125.0,4500.0,14.0,1.3,,,296.48868,295.16427693573735,
AirQuality,5552,0,7.0,41.0,2400.0,41.0,1.4,,,218.4884,139.23084010365224,
AirQuality,5553,0,14.0,54.0,1700.0,49.0,2.1,,,178.30244,130.06788910545217,
AirQuality,5554,0,142.0,64.0,2600.0,12.0,1.1,,,556.7897,200.3802070315754,
AirQuality,5555,0,54.0,120.0,5200.0,13.0,1.6,,,293.15808,321.4007989560138,
AirQuality,5556,0,33.0,85.0,2300.0,18.0,1.9,,,184.88431,178.0134242470464,
AirQuality,5557,0,10.0,28.0,300.0,196.0,2.1,,,50.160576,99.72833049452352,
AirQuality,5558,0,42.0,155.0,9200.0,9.0,1.2,,,465.64807,494.9510328510556,
AirQuality,5559,0,125.0,157.0,6000.0,1.0,0.9,,,390.77823,404.7682743465882,
AirQuality,5560,0,6.0,20.0,700.0,83.0,3.8,,,58.106827,66.28790140380607,
AirQuality,5561,0,2.0,15.0,3000.0,101.0,2.8,,,220.51521,150.32641605182425,
AirQuality,5562,0,25.0,87.0,700.0,76.0,0.0,,,107.487305,141.97461925719267,
AirQuality,5563,0,22.0,44.0,1100.0,36.0,0.7,,,84.75478,99.668990572368,
AirQuality,5564,0,49.0,50.0,1900.0,4.0,0.9,,,173.15067,131.78925246212208,
AirQuality,5565,0,86.0,61.0,2500.0,14.0,1.6,,,257.30154,176.90633492824043,
AirQuality,5566,0,4.0,46.0,1600.0,83.0,0.7,,,192.44435,129.0428724847427,
AirQuality,5567,0,4.0,42.0,1100.0,152.0,1.9,,,109.42359,126.7629798022997,
AirQuality,5568,0,38.0,187.0,5600.0,2.0,1.3,,,388.608,393.2817922053737,
AirQuality,5569,0,2.0,42.0,1500.0,36.0,1.3,,,152.8818,105.01608769756588,
AirQuality,5570,0,22.0,109.0,2200.0,31.0,1.2,,,248.92877,199.90609572549957,
AirQuality,5571,0,59.0,113.0,6700.0,2.0,1.0,,,343.3958,367.5593009521594,
AirQuality,5572,0,16.0,31.0,1300.0,196.0,2.4,,,146.3584,139.7741162571182,
AirQuality,5573,0,46.0,103.0,3300.0,13.0,1.8,,,227.15904,233.90292522813905,
AirQuality,5574,0,6.0,55.0,1900.0,2.0,1.1,,,144.35728,122.8530345375435,
AirQuality,5575,0,2.0,35.0,800.0,134.0,1.3,,,60.657204,104.01534512010348,
AirQuality,5576,0,2.0,34.0,1100.0,182.0,2.9,,,113.298615,126.00109051976484,
AirQuality,5577,0,49.0,56.0,1300.0,47.0,1.4,,,110.81702,128.73981272389383,
AirQuality,5578,0,50.0,109.0,2800.0,24.0,1.7,,,241.4514,226.64268267325983,
AirQuality,5579,0,70.0,90.0,2600.0,11.0,0.9,,,178.9854,204.30444352831003,
AirQuality,5580,0,31.0,138.0,1900.0,2.0,0.7,,,208.97697,211.80927742597945,
AirQuality,5581,0,3.0,85.0,2000.0,2.0,1.1,,,186.43115,154.74477312831596,
AirQuality,5582,0,25.0,173.0,2500.0,16.0,1.2,,,290.6987,269.115480740182,
AirQuality,5583,0,2.0,47.0,1800.0,22.0,1.6,,,174.4869,115.67527053119032,
AirQuality,5584,0,11.0,20.0,1000.0,137.0,1.6,,,102.14167,99.6674952637858,
AirQuality,5585,0,86.0,89.0,2100.0,35.0,1.2,,,185.06021,197.1673963376926,
AirQuality,5586,0,11.0,137.0,6000.0,5.0,0.5,,,379.84854,353.3728830861728,
AirQuality,5587,0,7.0,47.0,2800.0,4.0,0.8,,,170.66765,148.85860402101565,
AirQuality,5588,0,4.0,112.0,6400.0,2.0,0.8,,,362.41147,339.8153805544853,
AirQuality,5589,0,49.0,44.0,3100.0,191.0,2.2,,,242.70734,225.65322947907543,
AirQuality,5590,0,8.0,84.0,2200.0,90.0,0.7,,,262.6927,190.96156691934735,
AirQuality,5591,0,3.0,64.0,800.0,111.0,0.0,,,59.826904,127.68172613657696,
AirQuality,5592,0,4.0,4.0,200.0,77.0,5.5,,,39.922817,27.131048198868285,
AirQuality,5593,0,2.0,23.0,700.0,142.0,1.0,,,53.532135,91.8289169617482,
AirQuality,5594,0,43.0,65.0,2000.0,42.0,2.5,,,180.5855,157.22352874754125,
AirQuality,5595,0,17.0,111.0,2800.0,2.0,1.9,,,245.78528,211.44976094667447,
AirQuality,5596,0,49.0,94.0,2800.0,2.0,1.3,,,182.32454,205.5428657565244,
AirQuality,5597,0,5.0,25.0,1300.0,64.0,2.1,,,122.06846,89.54390344079357,
AirQuality,5598,0,77.0,150.0,3300.0,2.0,1.6,,,274.29587,285.76789456254625,
AirQuality,5599,0,10.0,114.0,2400.0,21.0,2.0,,,252.755,203.74026590466303,
AirQuality,5600,0,12.0,19.0,1300.0,123.0,2.3,,,129.4946,104.04446885494586,
AirQuality,5601,0,2.0,14.0,1000.0,2.0,0.5,,,76.87005,50.56724533806343,
AirQuality,5602,0,80.0,150.0,2899.0,77.0,0.0,,,300.6087,298.90757012196303,
AirQuality,5603,0,22.0,93.0,3500.0,2.0,0.8,,,215.48618,222.58545691088943,
AirQuality,5604,0,2.0,43.0,1500.0,72.0,1.1,,,172.24976,117.72486574318476,
AirQuality,5605,0,42.0,76.0,3100.0,17.0,1.7,,,197.54453,200.70537132977796,
AirQuality,5606,0,31.0,67.0,3400.0,12.0,0.4,,,193.28406,200.27033870575917,
AirQuality,5607,0,17.0,161.0,2400.0,24.0,0.0,,,278.09656,256.2145215909262,
AirQuality,5608,0,115.0,150.0,6300.0,1.0,0.6,,,385.6925,406.3036405871604,
AirQuality,5609,0,29.0,112.0,800.0,15.0,2.0,,,135.05565,148.12233856056207,
AirQuality,5610,0,10.0,130.0,8600.0,6.0,1.2,,,435.40173,438.6113353760909,
AirQuality,5611,0,2.0,9.0,200.0,16.0,2.5,,,-3.3603296,17.700263903694946,
AirQuality,5612,0,9.0,45.0,1000.0,43.0,1.6,,,70.88186,93.72571889197704,
AirQuality,5613,0,17.0,108.0,4000.0,3.0,1.4,,,265.81552,252.8469881269297,
AirQuality,5614,0,85.0,102.0,2600.0,52.0,0.0,,,260.98065,235.0583194748482,
AirQuality,5615,0,15.0,72.0,2200.0,205.0,1.1,,,262.21964,216.9318361316209,
AirQuality,5616,0,3.0,59.0,500.0,99.0,2.3,,,42.652252,103.99883212054428,
AirQuality,5617,0,9.0,60.0,900.0,23.0,1.5,,,61.635292,98.60495958637271,
AirQuality,5618,0,41.0,92.0,1200.0,93.0,1.7,,,165.16937,171.76956088095235,
AirQuality,5619,0,20.0,74.0,1100.0,2.0,0.9,,,69.75285,117.16462165440204,
AirQuality,5620,0,2.0,58.0,2500.0,176.0,0.7,,,258.9624,201.7918769746952,
AirQuality,5621,0,2.0,63.0,1200.0,2.0,1.2,,,81.777794,104.13541172042648,
AirQuality,5622,0,15.0,200.0,7300.0,4.0,0.3,,,461.39148,462.5928132159522,
AirQuality,5623,0,36.0,193.0,4800.0,4.0,0.0,,,372.51917,372.8479760515109,
AirQuality,5624,0,37.0,83.0,2900.0,5.0,0.7,,,181.2485,196.9137497539437,
AirQuality,5625,0,59.0,39.0,1200.0,99.0,2.1,,,145.96385,126.70297285659342,
AirQuality,5626,0,89.0,102.0,1600.0,103.0,1.5,,,205.46022,213.67570391961115,
AirQuality,5627,0,34.0,95.0,3800.0,14.0,1.6,,,232.69461,241.1794083104174,
AirQuality,5628,0,99.0,136.0,2799.0,78.0,0.4,,,314.8624,286.9243406288989,
AirQuality,5629,0,54.0,88.0,5600.0,5.0,0.9,,,254.84442,303.388475015884,
AirQuality,5630,0,8.0,145.0,8600.0,5.0,0.3,,,452.86917,453.9647867498594,
AirQuality,5631,0,44.0,198.0,8800.0,15.0,1.2,,,479.90628,524.9287124957773,
AirQuality,5632,0,43.0,81.0,2000.0,8.0,0.7,,,125.709206,165.39434571069808,
AirQuality,5633,0,6.0,9.0,1000.0,242.0,2.9,,,90.91598,118.21486491908917,
AirQuality,5634,0,31.0,118.0,6800.0,3.0,1.0,,,365.84113,367.9953955592388,
AirQuality,5635,0,3.0,16.0,700.0,210.0,1.3,,,44.541275,106.22630867480672,
AirQuality,5636,0,5.0,143.0,2900.0,14.0,0.5,,,289.89487,248.99009050209176,
AirQuality,5637,0,8.0,108.0,1700.0,6.0,0.6,,,185.8003,170.03627476000895,
AirQuality,5638,0,7.0,29.0,800.0,189.0,1.4,,,63.834465,116.84296437521851,
AirQuality,5639,0,15.0,162.0,7100.0,13.0,1.3,,,441.4809,419.4222346288459,
AirQuality,5640,0,9.0,68.0,1300.0,31.0,1.0,,,127.97231,124.2003321472472,
AirQuality,5641,0,12.0,74.0,2300.0,3.0,0.8,,,168.23523,158.35907472167185,
AirQuality,5642,0,39.0,32.0,1400.0,34.0,0.7,,,100.81263,103.18882677416138,
AirQuality,5643,0,23.0,110.0,2700.0,7.0,1.2,,,238.49362,211.5480733497202,
AirQuality,5644,0,9.0,37.0,400.0,23.0,0.7,,,21.722847,59.7557643933321,
AirQuality,5645,0,12.0,100.0,3200.0,16.0,2.1,,,250.26376,217.66414801643984,
AirQuality,5646,0,4.0,21.0,900.0,48.0,0.7,,,72.45642,68.53698608017552,
AirQuality,5647,0,56.0,115.0,6400.0,4.0,1.3,,,333.09888,357.9196211221208,
AirQuality,5648,0,5.0,49.0,1800.0,10.0,0.8,,,154.48926,116.20796549379158,
AirQuality,5649,0,2.0,25.0,600.0,99.0,0.6,,,45.864166,77.35145577215333,
AirQuality,5650,0,24.0,37.0,1800.0,197.0,1.5,,,204.60387,167.92512221245215,
AirQuality,5651,0,81.0,104.0,2000.0,10.0,1.3,,,155.37512,198.60931242359587,
AirQuality,5652,0,109.0,79.0,3100.0,4.0,1.6,,,317.88144,219.6506026252235,
AirQuality,5653,0,23.0,162.0,6500.0,17.0,0.1,,,412.15405,403.75153409872064,
AirQuality,5654,0,19.0,34.0,600.0,48.0,1.8,,,37.819626,72.8473615324254,
AirQuality,5655,0,20.0,74.0,1700.0,65.0,0.3,,,207.04857,159.70245378994628,
AirQuality,5656,0,2.0,24.0,1100.0,185.0,2.2,,,106.19669,118.51294390841028,
AirQuality,5657,0,64.0,142.0,3000.0,38.0,1.5,,,284.72736,274.8943083362785,
AirQuality,5658,0,80.0,154.0,4600.0,20.0,0.6,,,296.53003,344.7529111661328,
AirQuality,5659,0,31.0,109.0,3500.0,16.0,1.4,,,249.18872,244.1438703140588,
AirQuality,5660,0,12.0,119.0,3900.0,7.0,1.0,,,278.75226,260.4775574757862,
AirQuality,5661,0,32.0,56.0,1600.0,49.0,1.5,,,154.23883,134.8941772549332,
AirQuality,5662,0,3.0,47.0,300.0,58.0,1.9,,,18.745602,72.9387620281893,
AirQuality,5663,0,13.0,76.0,900.0,33.0,0.0,,,94.26081,121.30163605283946,
AirQuality,5664,0,10.0,16.0,600.0,201.0,4.4,,,77.95885,96.13760648773928,
AirQuality,5665,0,8.0,60.0,1600.0,7.0,1.8,,,126.97378,117.82752504449137,
AirQuality,5666,0,58.0,185.0,7100.0,7.0,1.6,,,443.72516,452.1556458065456,
AirQuality,5667,0,27.0,120.0,4100.0,4.0,1.1,,,275.49237,271.9627911296114,
AirQuality,5668,0,16.0,120.0,2200.0,91.0,1.8,,,280.07227,226.6556098044673,
AirQuality,5669,0,11.0,62.0,1600.0,2.0,0.3,,,112.87812,121.86660378697172,
AirQuality,5670,0,3.0,53.0,1600.0,103.0,2.0,,,189.08037,139.46363068006363,
AirQuality,5671,0,2.0,45.0,1200.0,2.0,0.5,,,82.73435,87.91478068340274,
AirQuality,5672,0,21.0,34.0,700.0,51.0,2.0,,,45.868286,77.60897779601717,
AirQuality,5673,0,68.0,57.0,2299.0,122.0,1.2,,,227.42696,195.27672268098107,
AirQuality,5674,0,46.0,71.0,1400.0,15.0,1.4,,,100.92452,135.93157037650423,
AirQuality,5675,0,51.0,33.0,2000.0,22.0,1.5,,,174.08073,124.00156465039365,
AirQuality,5676,0,40.0,100.0,1800.0,2.0,1.8,,,121.03126,171.88089770162753,
AirQuality,5677,0,59.0,115.0,2899.0,2.0,1.0,,,209.56636,233.0656328822764,
AirQuality,5678,0,46.0,50.0,1000.0,93.0,1.6,,,136.39659,125.3907345198298,
AirQuality,5679,0,3.0,10.0,200.0,68.0,1.3,,,14.895843,37.61003872671236,
AirQuality,5680,0,2.0,7.0,200.0,77.0,0.9,,,18.933952,37.974983518086646,
AirQuality,5681,0,8.0,130.0,8100.0,3.0,0.7,,,429.04428,420.0470284159604,
AirQuality,5682,0,8.0,81.0,1500.0,19.0,1.2,,,156.33179,139.57424995648512,
AirQuality,5683,0,63.0,87.0,4500.0,5.0,0.7,,,226.74312,265.97944826204315,
AirQuality,5684,0,2.0,69.0,1300.0,19.0,1.2,,,121.01084,118.93092380247332,
AirQuality,5685,0,163.0,153.0,5600.0,5.0,1.7,,,372.01065,397.610208435128,
AirQuality,5686,0,106.0,108.0,1399.0,90.0,1.9,,,213.35263,212.51530876557192,
AirQuality,5687,0,53.0,144.0,9100.0,7.0,1.2,,,462.62357,483.2996311909615,
AirQuality,5688,0,4.0,94.0,1200.0,3.0,0.8,,,102.08614,135.95569342864542,
AirQuality,5689,0,12.0,114.0,2300.0,31.0,0.0,,,260.9893,207.6072897813956,
AirQuality,5690,0,193.0,91.0,1600.0,2.0,1.1,,,608.0581,202.78477416426807,
AirQuality,5691,0,8.0,180.0,3000.0,25.0,1.9,,,321.1733,290.35984313318403,
AirQuality,5692,0,33.0,84.0,2100.0,12.0,2.0,,,158.0985,167.78167768484266,
AirQuality,5693,0,21.0,39.0,500.0,32.13,4.4,,,31.88713,64.89333083664019,
AirQuality,5694,0,2.0,11.0,200.0,103.0,4.2,,,44.25561,43.963848372495846,
AirQuality,5695,0,35.0,68.0,2200.0,2.0,2.9,,,148.05942,151.57194131721693,
AirQuality,5696,0,35.0,125.0,1900.0,76.0,1.2,,,243.7771,222.7844425246845,
AirQuality,5697,0,11.0,115.0,4000.0,5.0,0.9,,,275.88104,259.4305796774076,
AirQuality,5698,0,175.0,105.0,5300.0,2.0,1.0,,,289.24478,344.0507006022591,
AirQuality,5699,0,25.0,64.0,1900.0,7.0,1.2,,,128.90709,138.66080754305904,
AirQuality,5700,0,8.0,103.0,1600.0,28.0,0.0,,,196.13998,169.63748916120875,
AirQuality,5701,0,13.0,17.0,400.0,40.0,1.7,,,17.21846,44.99778609522863,
AirQuality,5702,0,12.0,17.0,1300.0,163.0,1.7,,,138.01926,115.83737498131796,
